No,Comment Id,Comment,Class
212,UgyQeYOVMqCzrNwr6lF4AaABAg,0:02 Wah keren 𝐒𝐆𝐈𝟖𝟖 terbaik menang mudah,P
213,UgyaoPhtf1Xcgp00kW94AaABAg,Busett cerahh banget 🚩𝐒𝐆𝐈𝟖𝟖🚩 encess sama koinya lagi ngasih mulu,P
214,UgwjxzmsLED1HLdUlld4AaABAg,Lancar lancar bang salam Jepe ⭐𝐒𝐆𝐈𝟖𝟖,P
215,Ugy6f9M2vtzPXghqYah4AaABAg,"terimakasih selalu upload bg, walaupun masih sibuk🎉𝐒𝐆𝐈𝟖𝟖",P
216,UgyYvLYbyCXyWbZZhk14AaABAg,"Bandar 𝐒𝐆𝐈𝟖𝟖☀ auto, sultan gacur",P
217,Ugwri4xK0LGYyRRbJTB4AaABAg,"Gak pernah gagal,𝐒𝐆𝐈𝟖𝟖🔥",P
218,UgwcDiTxyYlUJ2GJaXB4AaABAg,Semangat bang buat konten nya 😊Salam 𝐒𝐆𝐈𝟖𝟖! gampang Jepe,P
219,UgyyAct_mMKpBZN4Z7d4AaABAg,Streamer favorit ❤ dan selalu menunggu update terbarunya 😁😁 semangat terus bang 💪💪 salam Jepe 𝐒𝐆𝐈𝟖𝟖,P
220,UgzJlR7fY6lcdhSmwcR4AaABAg,"Keren banget! Menang banyak di 𝐒𝐆𝐈𝟖𝟖,auto liburan mewah!",P
221,Ugz5VBKbxz_MT5rL6KR4AaABAg,"Terbaik ❤ memang kak , salam 𝐒𝐆𝐈𝟖𝟖",P
222,Ugy1_jtEgfYoH69P6yZ4AaABAg,"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝐒𝐆𝐈𝟖𝟖!",P
223,UgyCp_ydvsvMoTGHiAN4AaABAg,𝐒𝐆𝐈𝟖𝟖 keren banget 😊,P
224,UgwnyjQ_lpNFw8V5sQJ4AaABAg,"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝐒𝐆𝐈𝟖𝟖!",P
225,UgzTBGpRjk1I9rBGzLx4AaABAg,Seru nich  𝐒𝐆𝐈𝟖𝟖 cair terus 😊,P
226,UgxucZSxgPgc9lBypYl4AaABAg,"jepey trs tiap hari, cuma di𝐒𝐆𝐈𝟖𝟖⭐",P
227,Ugy6erF-WVbqOlRM6Gx4AaABAg,emng bener kemarin udah coba di probet hari ini mau gas lagi ahh 🚩𝐒𝐆𝐈𝟖𝟖🚩 kawan berbuah manis,P
228,UgyxIyJ0irE5LXkneO54AaABAg,Sukaaa bangettt sama ⭐𝐒𝐆𝐈𝟖𝟖,P
229,UgzG8dCpiT5dELGI7wZ4AaABAg,Itu kemaren Juga Main Sama Pascol fany nya,NP
230,Ugw-piQR4k9ke6RThiJ4AaABAg,"gw juga main di alexis17 nih skrg , satu kata emg buat alexis17 , BERKUALITAS",P
231,UgwCbU0CQw66APsnhaN4AaABAg,Smoth banget hp nya joo,NP
232,UgyOFmYE-X1-77Ynh7R4AaABAg,0:03 Keren boleh coba bang gas di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,P
233,UgzlWMIlxAZGvoorsBB4AaABAg,Orang kerja apaan dah ampe bisa donate 26 jt jir,NP
234,Ugy0woR7nQkQQWVJarV4AaABAg,hidup Joko......,NP
235,UgwAdIyWJGm1prKJ1s14AaABAg,11:18 terpantau 3 digit awal nomor hp hengky 😹,NP
236,Ugwvf6FaYfbIvlU2ujV4AaABAg,9:04 Bahaya admin woy nanti hilang aja💀,NP
237,Ugxb960npxUQaO-srVF4AaABAg,A,NP
238,Ugyvuxhc5eWPq1lQKC54AaABAg,Hidup jokowi🔥🔥,NP
239,UgxLKMXqZ6orjNE5NVx4AaABAg,Halo atmin,NP
240,Ugxx21O6_0CKXnpZNdV4AaABAg,Kyy k nya apa bang tedy?😹,NP
241,Ugx2G75C9Hni2P4o1t94AaABAg,2:28 kaget gw ajgggg!!!,NP
242,UgzINuhGMgLXxeM7Dj54AaABAg,Buat versi meta ciki axcyll bang. Please,NP
243,Ugzw_0kwqRw-l3wxroB4AaABAg,Buset back soundnya kyy kali,NP
244,Ugx9jEgtcsBFnp6cgRF4AaABAg,Nice back sound 😅,NP
245,UgzhYBep_MSt8K_aeMd4AaABAg,lagu apaan dah risih bgt,NP
246,UgzTTSmMCNUeR42u0r94AaABAg,waduh,NP
247,Ugy13CIhz22XtOKh8-54AaABAg,Mantap😂,NP
248,UgwcbK69s4Tmul1hOmx4AaABAg,Kyy ramah bintang 5👍,NP
249,UgzLjBcX71pI4-hJwVR4AaABAg,Banyak AI nya gini brok,NP
250,UgxZiAxlHvvLR50pkm54AaABAg,ramah kali wak,NP
251,Ugz9c_YPirJdaAdFwH14AaABAg,3:46 hell nahhh,NP
252,UgzBozAh4IyQq5SdCBt4AaABAg,"""Kontrol ini adalah"" 🗣️🗣️🔥🔥",NP
253,UgxptFaadg6PaT7l3-94AaABAg,Keren njir fanartnya nya mirip style Troublemaker😁😁,NP
254,UgzPaVlQfdZpxS3svll4AaABAg,Skylar kpn min,NP
255,Ugxs9Ix4vL_HgMtKqax4AaABAg,NEXT UDIL MUMPUNG LAGI RAME 😂,NP
256,UgzKVDyzsoUDPM3CHcB4AaABAg,Bang ini lagu nya bule toxic bukan sih?,NP
257,UgyRwD74gSeI5_Djdm94AaABAg,Roam paling asik wowkwk😂,NP
258,Ugxf51dwNEH0xaVw_cZ4AaABAg,ini dia anjir yg gua tunggu,NP
259,Ugyu_gAuMxtLVqE2O5R4AaABAg,roamer ter ramah,NP
260,Ugx9sk8FnBhnuhPp4uZ4AaABAg,"kyy roamer terramah,setuju?",NP
261,UgwrQOcl2mptaNUbwDd4AaABAg,WOILAH MENIT 3:46☠️☠️☠️🗿,NP
262,UgxF-3PEY1PuSbtF86p4AaABAg,Skylar GK si versi baru,NP
263,Ugy6EGKP9fAIeGBWiYN4AaABAg,Hengky adalah roamer yg sangat soft spoken dan ramah ditonton bersama keluarga,NP
264,UgxLMI6kjCmZ6lqw4Uh4AaABAg,"yahh durasinya gaa sampee 20 menitt, bete gw jing",NP
265,UgzMD0DhPt0n7AZ4pwZ4AaABAg,Akhirnya kyy dibuat setelah pai selama ini😂,NP
266,UgzlWrqYbbXl7B58eYp4AaABAg,KYY K nya apa min sesuai lirik lagu kah😮😮😮,NP
267,UgxAs8g23siijEPafJV4AaABAg,Waduhhh telat kang😂😅,NP
268,Ugz88sCSqGrjiOqDUpR4AaABAg,"9:05 saweran kena pajak ❌
Bot like di bayarin pajak ✔️",NP
269,UgxXOuAtr40mVtEnv514AaABAg,Finally udah mesen dari 1 tahun lalu,NP
270,Ugy1hDMltpsjJaZZIT14AaABAg,Akhirnya 🔥🔥🔥🤣🤣🤣🤣,NP
271,UgzIe5k5BUJeGrLmN794AaABAg,"nah ini dia yg gua pngen, ada video kyy nya wkwk",NP
272,UgxMEY8ps9TOYL-8QV14AaABAg,3:38 ga ikutan😹,NP
273,Ugw6_pfUw189jo_QrVd4AaABAg,"Kelas bgt si ted👏👏

Kalo ada waktu bikin la tutorial gitu buat yg laen bisa ngedit kek lu or buka kelas bisa kali😁😁",NP
274,UgxmNBr3zn37uvQiNul4AaABAg,akhirnya upload juga min,NP
275,UgxLh3tjeig7C2P-Us14AaABAg,Yey upload lagi🗿,NP
276,UgyjzqbaYt4vSLxNPt14AaABAg,tinggal nunggu di react kyy x meyden aja ini😂😂,NP
277,Ugx1zCpT2DUjHl4LGq14AaABAg,3:25 piala owi dan wowok loh ya🤣,NP
278,Ugzk26X6gCJAjOTXTPh4AaABAg,No 22 menit yg lalu😢,NP
279,UgwqCF-4G1FZRCgBest4AaABAg,"Hengky ini 11 12 ama Aeronshiki sama² spicy,kalo lagi stream atau maen ml liar mulutnya😅",NP
280,UgySCZGlqLNf69lCY-B4AaABAg,"TANDAI KALAU MASUK TRENDING , WAJIB DAGET WOK",NP
281,UgwCMGS0yKq1kQIYe5R4AaABAg,Yang ditunggu tunggu akhirnya upload jugaa,NP
282,Ugzm6b08_KjHdhzZYx54AaABAg,Kapan party anomali part 2 bang,NP
283,Ugy4SbWtbVGG2WLdpFt4AaABAg,Gokil bngt jing makin improve editannya kaga yg itu itu aja 11/100,NP
284,Ugz9AoqqPFiWIImcD_54AaABAg,15:25 Idok njir,NP
285,UgwpQsUX2dw6W5H1vPR4AaABAg,Bikin versi albert min,NP
286,UgwgVcnTGi82eIx9d7Z4AaABAg,Bang coba buat wielino exe,NP
287,Ugyo6xTev5CvAo5L3LB4AaABAg,absen minn,NP
288,UgzpfH-uCfMyF17G1UJ4AaABAg,pantesan seharga jungler😂,NP
289,Ugz2uPOWPuGZIGKcqNN4AaABAg,"Bg akuuuu, hadirrrrr, smngt trsss🤠🤠🤠🦾",NP
290,UgzV0wGxnAUb-GDZm1J4AaABAg,akhirnya🤏🏻😂,NP
291,Ugx6g95qSIdTv6GvN-R4AaABAg,sebelum ribuan,NP
292,UgycZ4MaMwwSPwm6B_p4AaABAg,ESL exe kaga bikin bang 😢,NP
293,UgxCAWSsKbc-qAh_WWp4AaABAg,roamer paling family friendly,NP
294,UgzhFBzUeiDjzIW_tAZ4AaABAg,"Mantab editannya,apalagi 3D animation nya",NP
295,UgwqhHhz5Hg5j6N2rsR4AaABAg,Bg klau top up diamond di pertamina bisa gak ❓🤣🤣,NP
296,UgxtKeUKY5j4J_k7hQd4AaABAg,Blazer after konten keluar 📈📈📈 stonk,NP
297,Ugx28q61sZ071BiIWjB4AaABAg,2:55 terpantau kalau bro ini tau apapun tentang situs biru 😹😹,NP
298,UgwxhbqKVY1etgfhCXN4AaABAg,Yang gg itu emperor bkn jonathan liandi. Bg jo klo main ga srius kocak,NP
299,Ugxdu8YJJ480dLDb3TV4AaABAg,Ganas semua slt di alexis17 modal kecil bisa narik sejuta om,P
300,Ugzdt8zhZYZLufkLsoN4AaABAg,"Bang, lu klo ngerasa suara kilua - harith berisik, lu bisa di settingan>sound/music>hero voice",NP
301,Ugw30f4aghQJAobGZXl4AaABAg,1:29 iya kah ? 😂,NP
302,UgyytePNC64tccjwvO54AaABAg,"makasi saran nya brobro alexis17 , wd telah landing dengan lembut, berhasil terus",P
303,UgygNj2bgtgdbnH7tSN4AaABAg,Busett cerahh banget 🚩𝐒𝐆𝐈𝟖𝟖🚩 encess sama koinya lagi ngasih mulu,P
304,UgyuoZEN-LmvD1BXuYt4AaABAg,"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝐒𝐆𝐈𝟖𝟖!",P
305,UgxMGt_jsUDEfjY1SwZ4AaABAg,Seperti biasa sehat selalu kang semngat ngonten dan dilancarkan segala urusannya Salam dari 🚩𝐒𝐆𝐈𝟖𝟖 ❤,P
306,UgxQm4Gz4c7K-MgxIPN4AaABAg,"Rezeki dari 𝐒𝐆𝐈𝟖𝟖-bikin hariku lebih bermakna, terima kasih!",P
307,UgzUF1mUaX_p9D5QZbR4AaABAg,"coba di 🚩𝐒𝐆𝐈𝟖𝟖🚩, gak ribet ! salam petir x 500",P
308,Ugx30H6sI6jH2WyGWLl4AaABAg,Class bos🚩 𝐒𝐆𝐈𝟖𝟖🚩 gak ribet depo cepat dan wd lancar,P
309,UgwuqQuB73Bh0RL7bhR4AaABAg,"Ok min, lanjut 𝐒𝐆𝐈𝟖𝟖",P
310,UgwaXQ_EkdtziY535dR4AaABAg,𝐒𝐆𝐈𝟖𝟖 bikin maxwin makin gampang,P
311,UgwgEHiRMno54uKJr_54AaABAg,"Gak pernah gagal,𝐒𝐆𝐈𝟖𝟖🔥",P
312,UgxCRO_xa5UA2Ft674V4AaABAg,auto jepey! 𝐒𝐆𝐈𝟖𝟖,P
313,Ugzdwj2guP7stW7VAJN4AaABAg,"Cakep Kali 🚩𝐒𝐆𝐈𝟖𝟖🚩, Bravo..",P
314,Ugz6KZPvE33HP_M6Y2N4AaABAg,⭐𝐒𝐆𝐈𝟖𝟖 bikin ketagihan!,P
315,Ugx7999rj39gAu9gphh4AaABAg,Makin yakin abis baca review lain tentang ✌✌𝐒𝐆𝐈𝟖𝟖.,P
316,Ugw_iNM_KJQ4yNdcpNF4AaABAg,"Salam ⭐𝐒𝐆𝐈𝟖𝟖! gampang Jepe ,Sehat selalu buat semuanya",P
317,UgxdI-pKg26lDoGoihR4AaABAg,"Rezeki dari 𝐒𝐆𝐈𝟖𝟖-bikin hariku lebih bermakna, terima kasih!",P
318,UgyWPCkwpYxM5tLLMh14AaABAg,𝐒𝐆𝐈𝟖𝟖 bikin maxwin makin gampang,P
319,UgxvAcAjDppHYSWM44Z4AaABAg,Sukaaa bangettt sama ⭐𝐒𝐆𝐈𝟖𝟖,P
320,UgyqeuNzYuow71-jdPJ4AaABAg,itu fany nya blazer bukan si .?,NP
321,UgzJAyCtiBSqlVTWId54AaABAg,"Bermain bersama teman-teman di 𝐒𝐆𝐈𝟖𝟖 semakin seru dan asyik, semakin banyak pula rezekinya!",P
322,UgwwMS3AS4Gi6mR_LXF4AaABAg,"jepey terus di 𝐒𝐆𝐈𝟖𝟖, beneran!",P
323,UgzaTmZliHgVM0InVr14AaABAg,⭐𝐒𝐆𝐈𝟖𝟖 emang top markotop! JP terus!,P
324,UgwxIJpvIzi2YaGlTql4AaABAg,"Bandar 𝐒𝐆𝐈𝟖𝟖☀ auto, sultan gacur",P
325,UgxPTKGAYd1LEmtwDcZ4AaABAg,0:02 Wah keren 𝐒𝐆𝐈𝟖𝟖 terbaik menang mudah,P
326,UgzG10vc3xd7RSYsvqJ4AaABAg,Gw paling demen gas di 🚩𝐒𝐆𝐈𝟖𝟖🚩 wkwkwkww seru. Harus sering2 sih ini mah,P
327,Ugx2_8gQ_1PY4inChQd4AaABAg,"Salut bang keren kontennya , salam Jepe DI ⭐𝐒𝐆𝐈𝟖𝟖",P
328,UgzjkudlCGtdo8r5W3B4AaABAg,bntr lgi mau up video sekalian sombong yang kemarin dapet savage pake claude kwkwkwkw,NP
329,UgxDkRknPdT6Yg9fcpV4AaABAg,nice link bagus alexis17,P
330,Ugx5AtluagMiMm30LfR4AaABAg,tumben menang,NP
331,Ugz78PQfBoDEGqDp31Z4AaABAg,"Saya selalu merasakan keberuntungan di alexis17 , boleh gabung bro",P
332,Ugxio28RRC9TdNakpcZ4AaABAg,alus pisan alexis17 wkwkwkw,P
333,UgxKxLF4eRboVTubQJ14AaABAg,oke alexis17 gas gas gas,P
334,UgxmiuUBa5q-YM212nR4AaABAg,Gw mantan pro player anying kelazz joo👊🏻🔥🔥,NP
335,UgwWl5K8IVL91QRsvS54AaABAg,"Prasaan udah pernah nonton, tpi kok baru diupload? 🤔",NP
336,UgwfQBin4n8876_rOD54AaABAg,pantes rame ini alexis17 wkwkwkwkwk,P
337,UgzzB__PJyVAxViPGrl4AaABAg,Ganas semua slt di alexis17 modal kecil bisa narik sejuta om,P
338,UgyJPppSVDunHEPSkIV4AaABAg,Udah nnton di chanel blzer gaming,NP
339,UgwI3CVOuxCJ4jxqobR4AaABAg,"Kerennn contentnya bang ,cari situs yang benar itu 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",P
340,Ugxf2c7V4VMeOpHUiph4AaABAg,"Salut bang keren kontennya , salam Jepe DI ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",P
341,UgwkbLe9BAjR3xAzNMZ4AaABAg,"jepey terus di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, beneran!",P
342,UgwCldpDU6JB47G2Aj54AaABAg,"Berkah rezeki hari ini berkat ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,puji syukur!",P
343,UgwUaXPGvFjhxRwf9yp4AaABAg,Sukaaa bangettt sama ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,P
344,UgzBzm20Ck9AqU6KbcF4AaABAg,⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴 emang top markotop! JP terus!,P
345,Ugx6AqAf-_DiTW1aMct4AaABAg,bng coba game zeus x 1000  di weton88 gampang bet pecah,P
346,Ugz5fqHwnSxejRkgq0h4AaABAg,Gak pernah kecewa nonton video kamu! Selalu bermanfaat dan seru! dp 5k di Weton88,P
347,Ugz6GhYkMNgJwM1lBoJ4AaABAg,"Cakep Kali 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩, Bravo..",P
348,UgwbQ-FQZMCqotXKbU54AaABAg,"Berkah rezeki hari ini berkat ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,puji syukur!",P
349,UgwITL2fTBnlFUZZUGZ4AaABAg,Terimakasih alexis17 memang super hoki keren terpercaya dan nyata,P
350,UgySGAlqg3Ug2HR6-1l4AaABAg,"Keren banget bang 😂 , Salam JePE ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",P
351,UgxCBc0agJ2G8Vff_Nl4AaABAg,Seperti biasa sehat selalu kang semngat ngonten dan dilancarkan segala urusannya Salam dari 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ❤,P
352,UgxNHrwjGBg3rze3ue14AaABAg,"ke 3 bang ,salam jepe Weton88",P
353,Ugw_-c0tB8ueLlNCmI54AaABAg,Terus berkembang arhan semangattt!!!!! Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,P
354,UgwSUGzZGTPd34cH3Mp4AaABAg,Streamer favorit ❤ dan selalu menunggu update terbarunya 😁😁 semangat terus bang 💪💪 salam Jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,P
355,Ugw88Vs7H7oo9TQwVPl4AaABAg,"Bandar Weton88☀ auto, sultan gacur",P
356,UgxObu9WAzoand1atO94AaABAg,0:03 Keren boleh coba bang gas di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,P
357,Ugzch96g5IDTqOU9H5h4AaABAg,"gacir banget, main di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",P
358,Ugy5q4uDdikJWVG4Ebh4AaABAg,"Ketua jgn main serius di grand master,main yg lucu lucu aja kontennya ,lucu kalau konten lucu",NP
359,UgxqPIzHLLvL9JniMNh4AaABAg,Ada notif langsung nonton 😂😂 soalnya habis jepe di WETON88,P
360,UgxjVniDouMx8MbCzP94AaABAg,Konten yang luar biasa! Keren banget cara kamu menjelaskannya! Main yang bagus di sini bang ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,P
361,Ugy7MzLdrb_HYz0IDO54AaABAg,0:01 YOo coba di Weton88 modal 5k aja bisa jepee ⭐,P
362,UgzFBrVR_RtZw-BeXE54AaABAg,Yang di tunggu tunggu salam Jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,P
363,UgyHMG7g0c5ZfjzBjbx4AaABAg,2:25  langsung di Weton88 bang 😹😹,P
364,Ugx_JdxJIrx64em1imZ4AaABAg,Ada notif langsung nonton 😂😂 soalnya habis jepe di WETON88,P
365,UgwS_wXFp8SiWRe3Gnt4AaABAg,"Rezeki dari Weton88-bikin hariku lebih bermakna, terima kasih!",P
366,Ugy-O-GLUqKjS-K_a3d4AaABAg,Jujur klo main mending di weton88 bang,P
367,UgwrH1DHR20Vl_5hMGx4AaABAg,"Keren banget bang 😂 , Salam JePE ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",P
368,Ugw39prYXnveVaGsoS94AaABAg,Kalung noodles😂,P
369,UgzYFFvYF2y54tzjemt4AaABAg,Maaf terlambat bang semangat ya Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,P
370,UgwKP47_Vy8MC7Jd6ep4AaABAg,Awal kebangkitan cuan pasti di WETON88,P
371,UgzixC2XAkiaBLJveVJ4AaABAg,"jepey trs tiap hari, cuma di𝗪𝗘𝗧𝗢𝗡𝟴𝟴⭐",P
372,UgymPWXDDMPOn08MMUt4AaABAg,Awal kebangkitan cuan pasti di WETON88,P
373,UgycuPuJXcOUUVCpYfl4AaABAg,weton88 keren banget 😊,P
374,UgzSXUJ476W_ZmUuJEt4AaABAg,"Keren banget bang 😂 , Salam JePE ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",P
375,Ugwi3x2FzPx1ADEXpOx4AaABAg,Mantap bang Jo semangat terus buat videonya dan semoga bang Jo dan keluarga sihat selalu Amen.,NP
376,UgxG_G7XYWr9i7BTmz94AaABAg,"Bntr, ini video di upload ulang?",NP
377,UgxTYug_G4wsgHpR3ax4AaABAg,suka banget main di s1tus alexis17 ini.. enggak usah di jelaskan lagi dengan kata kata lah pokoknya paling the best lah emg,P
378,UgyZtFQjtSyN25Py5wt4AaABAg,gw rungkad wkwkwkw tapi tmn gw yg pada jp di alexis17,P
379,UgyDkQthavQNYYyoOZV4AaABAg,"Saya selalu merasakan keberuntungan di alexis17 , boleh gabung bro",P
380,Ugz0ulxuWchI18u0zH94AaABAg,jangan di googling ＰＵＬ４ＵＷ１Ｎ. yagesyaaa,P
381,UgxMD5sCxh9NvLpcZrR4AaABAg,terakhir gw main 𝙋𝙐𝙇4𝙐𝙒𝙄𝙉. sih dikasih menang ya,P
382,UgxGPTh8kC0t7zcwfXp4AaABAg,yaelah ini lagi 04:20 P U L A U W I N muncul,P
383,UgxSMtdHiXWh9fl2kI54AaABAg,05:35 ⚡️Ｐ ＵＬ 4 Ｕ Ｗ 1 Ｎ ⚡️ tempat ngadu nasib wkwkw,P
384,Ugw7UCdEELESXKTAeot4AaABAg,yakali gak coba main di 𝓅 𝓊 𝓁 𝒶 𝓊 𝓌 𝒾 𝓃.,P
385,UgxowTft68fNFudD2ol4AaABAg,Udh nonton bang di blazer 🗿,NP
386,Ugx8HZogLtL65o6ZR_d4AaABAg,"baru aja gw coba alexis17 semalam , lumayan lah dpt 2jt",P
387,Ugx2xi_ejUckCkxhDpR4AaABAg,Seru &amp; cuan di 𝓟 𝓤 𝓛 𝓐 𝓤 𝓦 𝓘 𝓝 💸,P
388,UgxFnYiabL4WH0jpEo54AaABAg,Hoki gw di 𝓟 𝓤 𝓛 𝓐 𝓤 𝓦 𝓘 𝓝 sih 😭,P
389,UgzZKCQF_sD0Yc2EUxh4AaABAg,Auto tajir di 𝗣 𝗨 𝗟 𝗔 𝗨 𝗪 𝗜 𝗡 🤑,P
390,UgxN0dVQeMYlaCGNCOp4AaABAg,Rekomen bgt 𝑷 𝑼 𝑳 𝑨 𝑼 𝑾 𝑰 𝑵 ✅,P
391,Ugxxfs_J0hI3qjXM-TV4AaABAg,"Akhirnya blajer sama bang Jo Collab,ditunggu Fanny emoeleng",NP
392,UgzphwrpfTTD1LidnFh4AaABAg,sudah nonton di konten blazer gaming komentar request prank streming besar terwujudkan,NP
393,UgxD7TT5LRN7xSS17r94AaABAg,"Jo lu ga sadar apa yang donete tu Sherla
Donete. Nen** siapa ya kalau boleh tau😅",NP
394,UgxRvLArI_TTtcqpNN14AaABAg,mantap bang joo 🗿,NP
395,Ugy2yJlAbTsgnTzOkg54AaABAg,"paling endorse itu 😂
bang blazer nya",NP
396,Ugx-nHV91F1ppXCtvYB4AaABAg,"Jng kebanyakan di cut lah videonya,
Kurang seru
Ga real",NP
397,Ugzmp-ecKPF9t8loQnJ4AaABAg,nice link bagus alexis17,P
398,UgwoeXoLsqotVP-9vex4AaABAg,anjir alexis17 situs kesukaan teman gw,P
399,Ugx2HRxWmPyhcfC7T7R4AaABAg,Total match fannynya 4x total match keseluruhan akunku 😂,NP
400,UgwxR7JOGGgGwdsfAqJ4AaABAg,wkwkwkwkwk viral ni situs alexis17,P
401,UgxT2KzmtS-CWviSlTN4AaABAg,"00:02 Dejavu sama reaction lu jo, gw kek pernah liat di yt nya blazer langsung😮😅",NP
402,UgwjBrkmvMWvovAF9uN4AaABAg,"Saya selalu merasakan keberuntungan di alexis17 , boleh gabung bro",P
403,Ugxa-AhDw0uqoU5kLjJ4AaABAg,Udah gua nonton nih di live lu mending entar review Hanzo collector aja!,NP
404,Ugwlusj7XjHusn8_iM14AaABAg,@blazergaming,NP
405,UgzlFc5fEIMoY3RnzsV4AaABAg,"Blazer gaming bang,,sama2 di kontenin 😂😂😂",NP
406,Ugxq6VQPVJnIhBwh65B4AaABAg,alus pisan alexis17 wkwkwkw,P
407,UgzB55HyE_dOVMS2ddF4AaABAg,"Tidak mungkin, jo tidak kena kutukan fanny gendong",NP
408,Ugw8Ql7_EmX-eUCmRxF4AaABAg,Lah bukannya udah pernah up ya?,NP
409,UgwPY8ovFEWfRuzFGQ14AaABAg,"makasi saran nya brobro alexis17 , wd telah landing dengan lembut, berhasil terus",P
410,UgxlUTrNNdT9HAENc5h4AaABAg,Itu bukan sembarang publik 😂😂 pernah global rank mantan global 1 pani juga 😂😂,NP
411,UgyDfllHsEo8xoh4xRJ4AaABAg,Itu Randy jing,NP
412,UgxWXk5t0qTd2L1Joyd4AaABAg,GASERU JO KALO KONTEN NYA MENANG,NP
413,UgxAgTh3SmS8o-E0bBh4AaABAg,modal rece hasil no play play di ⭐ A L E X I S 1 7 ⭐,P
414,UgwSzZ733BR8YM0xRpZ4AaABAg,Itumah Blazer gaming 😂😂😂,NP
415,UgyyCbmT3aD6pKz6VzZ4AaABAg,BRAZER ITU WKWKK,NP
416,Ugz9fb606Y5zAXpYTeV4AaABAg,Kpn pany lu kek gitu?,NP
417,Ugy2nL3MH1uQa15Um054AaABAg,jodoll mana yg kasih mobil? ⭐ A L E X I S 1 7 ⭐ doang coyyyy,P
418,UgxDE6yG-IxRTIHWJl94AaABAg,⭐ A L E X I S 1 7 ⭐ pelopor wehde tergede,P
419,Ugx6cDwYrlrD4BPn-KN4AaABAg,Kalungnya beli dimana?ada store online nya gak?mo beli jir bagus,NP
420,UgwzOrfg_jNpLfAwh4Z4AaABAg,bingung trik gacir? tanyain aja sama cs ⭐ A L E X I S 1 7 ⭐ brayyy,P
421,UgyXrh1HvaqhmlGVSlV4AaABAg,"SUKSES SELALU YOUTUBE
JONATHAN LIANDI",NP
422,Ugy06Sg6WoymB8TUo1V4AaABAg,bonus refferal aku lebih gede dari gaji bulanan ku cok,P
423,UgwcUJ_jTV02LWcabFZ4AaABAg,wkwkwk kapan angka gua turun di ⭐ A L E X I S 1 7 ⭐ cokkk,P
424,Ugz7u-1AX0w87nSbv_R4AaABAg,Busett dah🗿,NP
425,UgwYtMp8ImcttYoq20N4AaABAg,kalah di situs sebelah pindah ke ⭐ A L E X I S 1 7 ⭐ menang wkwkwk,P
426,Ugx0MG8H5bjgVmGqz9p4AaABAg,wehde 1 jt barusan di kasih trik ama livechat ⭐ A L E X I S 1 7 ⭐,P
427,UgwQfgMK4Tud3xfVH7p4AaABAg,20k perlawanan tahun bila dia main cuyy funny 😖,NP
428,UgxSUDRNAXa-EqvfMFV4AaABAg,"pengen maen, dapat saldo gratis kah di ⭐ A L E X I S 1 7 ⭐ ?",P
429,UgxKAVM-7HGmeH09dZB4AaABAg,"Telat konten Lo ,,SDH d kontenin dluan oleh Fany ny😂",NP
430,UgyCj7fFsrqovCE43nF4AaABAg,Awalnya iseng coba ehh lama2 ketagihan di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17,P
431,UgwNB7Azq3MwyIX-K-h4AaABAg,Gk ada bosan nya aku sama ⭐𝘼𝙇𝙀𝙓𝙄𝙎17,P
432,Ugwex4bnrSbUs799ipJ4AaABAg,1 2 3✌  𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】lagi bagi bagi rejeki.,P
433,UgzaJW9v-6RDdzOf6Kl4AaABAg,Proses secepat kilat?Cuman di 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】.,P
434,UgwpZq4rDSFt8P2CI4d4AaABAg,gelo 20k match co😹,P
435,UgwS2OCQyjpfDSs624V4AaABAg,Gila 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】 viral banget!.,P
